code,name,market,unknown1,unknown2,unknown3,price,bonus1,bonus2
880955,乡村振兴,1,100,19636,2,711.020,0,0
880956,腾讯概念,1,100,11026,2,727.160,0,0
880957,工业互联,1,100,28671,2,686.110,0,0
880958,独角兽,1,100,28058,2,670.000,0,0
880959,知识产权,1,100,5292,2,632.020,0,0
880960,仿制药,1,100,10055,2,755.630,0,0
880961,小米概念,1,100,17473,2,672.840,0,0
880962,百度概念,1,100,5708,2,650.460,0,0
880981,TDX 能源,1,100,74468,2,1087.970,0,0
880982,TDX 材料,1,100,276601,2,1200.050,0,0
880983,TDX 消费,1,100,84932,2,1849.320,0,0
880984,TDX 可选,1,100,156837,2,1749.600,0,0
880985,TDX 商贸,1,100,33005,2,1280.140,0,0
880986,TDX 服务,1,100,53692,2,1280.260,0,0
880987,TDX 制造,1,100,163117,2,1223.180,0,0
880988,TDX 公用,1,100,52675,2,1063.830,0,0
880989,TDX 交运,1,100,53523,2,1499.980,0,0
880990,TDX 金融,1,100,227770,2,1730.720,0,0
880991,TDX 建设,1,100,111666,2,1492.240,0,0
880992,TDX 信息,1,100,275761,2,1756.710,0,0
880993,TDX 综企,1,100,15280,2,850.750,0,0
010107,21国债⑺,1,10,351,3,102.540,0,0
010303,03国债⑶,1,10,183,3,99.700,0,0
010504,05国债⑷,1,10,0,3,103.700,0,0
010512,05国债⑿,1,10,0,3,101.000,0,0
010609,06国债⑼,1,10,0,3,100.000,0,0
010619,06国债⒆,1,10,0,3,99.500,0,0
010706,07国债06,1,10,0,3,100.000,0,0
010713,07国债13,1,10,0,3,100.000,0,0
018002,国开1302,1,10,123,3,100.700,0,0
018003,国开1401,1,10,4,3,115.820,0,0
018005,国开1701,1,10,1127,3,100.470,0,0
018006,国开1702,1,10,206,3,100.980,0,0
018007,国开1801,1,10,355,3,100.250,0,0
018008,国开1802,1,10,65,3,100.600,0,0
018009,国开1803,1,10,41,3,102.950,0,0
019002,10国债02,1,10,0,3,102.240,0,0
019003,10国债03,1,10,0,3,100.000,0,0
019007,10国债07,1,10,0,3,101.590,0,0
019009,10国债09,1,10,0,3,98.800,0,0
019012,10国债12,1,10,0,3,100.170,0,0
019014,10国债14,1,10,0,3,100.000,0,0
019018,10国债18,1,10,0,3,100.000,0,0
019019,10国债19,1,10,44,3,100.700,0,0
019023,10国债23,1,10,83,3,109.500,0,0
019024,10国债24,1,10,0,3,100.000,0,0
019026,10国债26,1,10,0,3,100.000,0,0
019029,10国债29,1,10,0,3,99.610,0,0
019031,10国债31,1,10,4,3,98.200,0,0
019034,10国债34,1,10,0,3,100.000,0,0
019037,10国债37,1,10,0,3,100.000,0,0
019040,10国债40,1,10,0,3,100.000,0,0
019041,10国债41,1,10,0,3,100.000,0,0
019102,11国债02,1,10,0,3,100.000,0,0
019105,11国债05,1,10,204,3,106.700,0,0
019108,11国债08,1,10,0,3,99.940,0,0
019110,11国债10,1,10,208,3,113.040,0,0
019112,11国债12,1,10,0,3,100.000,0,0
019115,11国债15,1,10,250,3,106.120,0,0
019116,11国债16,1,10,30,3,105.270,0,0
019119,11国债19,1,10,0,3,100.000,0,0
019123,11国债23,1,10,0,3,100.000,0,0
019124,11国债24,1,10,4,3,100.200,0,0
019204,12国债04,1,10,0,3,99.660,0,0
019205,12国债05,1,10,127,3,100.400,0,0
019206,12国债06,1,10,0,3,100.000,0,0
019208,12国债08,1,10,0,3,100.000,0,0
019209,12国债09,1,10,42,3,98.000,0,0
019210,12国债10,1,10,125,3,101.680,0,0
019212,12国债12,1,10,55,3,101.940,0,0
019213,12国债13,1,10,0,3,100.000,0,0
019215,12国债15,1,10,9,3,99.960,0,0
019216,12国债16,1,10,0,3,100.200,0,0
019218,12国债18,1,10,0,3,102.500,0,0
019220,12国债20,1,10,0,3,100.000,0,0
019221,12国债21,1,10,14,3,100.320,0,0
019303,13国债03,1,10,6,3,100.590,0,0
019305,13国债05,1,10,125,3,99.700,0,0
019308,13国债08,1,10,0,3,100.560,0,0
019309,13国债09,1,10,222,3,112.110,0,0
019310,13国债10,1,10,0,3,100.000,0,0
019311,13国债11,1,10,3,3,100.390,0,0
019315,13国债15,1,10,92,3,100.250,0,0
019316,13国债16,1,10,208,3,116.740,0,0
019318,13国债18,1,10,0,3,103.330,0,0
019319,13国债19,1,10,0,3,116.000,0,0
019320,13国债20,1,10,1,3,102.000,0,0
019323,13国债23,1,10,0,3,100.130,0,0
019324,13国债24,1,10,0,3,100.000,0,0
019325,13国债25,1,10,0,3,121.000,0,0
019401,14国债01,1,10,0,3,100.620,0,0
019403,14国债03,1,10,0,3,103.000,0,0
019405,14国债05,1,10,0,3,103.000,0,0
019406,14国债06,1,10,0,3,102.770,0,0
019408,14国债08,1,10,104,3,103.110,0,0
019409,14国债09,1,10,0,3,100.000,0,0
019410,14国债10,1,10,0,3,100.000,0,0
019412,14国债12,1,10,250,3,107.130,0,0
019413,14国债13,1,10,0,3,100.190,0,0
019416,14国债16,1,10,0,3,100.000,0,0
019417,14国债17,1,10,0,3,100.000,0,0
019421,14国债21,1,10,0,3,103.000,0,0
019424,14国债24,1,10,0,3,101.430,0,0
019425,14国债25,1,10,0,3,100.000,0,0
019426,14国债26,1,10,41,3,99.880,0,0
019427,14国债27,1,10,41,3,100.410,0,0
019429,14国债29,1,10,128,3,101.000,0,0
019502,15国债02,1,10,16,3,99.850,0,0
019503,15国债03,1,10,222,3,100.520,0,0
019505,15国债05,1,10,8,3,99.670,0,0
019507,15国债07,1,10,3,3,102.000,0,0
019508,15国债08,1,10,0,3,100.970,0,0
019510,15国债10,1,10,0,3,98.600,0,0
019511,15国债11,1,10,0,3,100.100,0,0
019514,15国债14,1,10,0,3,99.080,0,0
019516,15国债16,1,10,4,3,97.500,0,0
019517,15国债17,1,10,3,3,97.390,0,0
019519,15国债19,1,10,10,3,100.100,0,0
019521,15国债21,1,10,3,3,97.990,0,0
019523,15国债23,1,10,0,3,95.250,0,0
019525,15国债25,1,10,0,3,100.000,0,0
019526,15国债26,1,10,4,3,98.090,0,0
019528,15国债28,1,10,2,3,95.250,0,0
019530,16国债02,1,10,0,3,97.380,0,0
019531,16国债03,1,10,0,3,100.010,0,0
019532,16国债04,1,10,0,3,96.900,0,0
019534,16国债06,1,10,0,3,96.300,0,0
019535,16国债07,1,10,6,3,98.290,0,0
019536,16国债08,1,10,114,3,90.480,0,0
019537,16国债09,1,10,17,3,99.950,0,0
019538,16国债10,1,10,0,3,94.910,0,0
019541,16国债13,1,10,11,3,91.960,0,0
019542,16国债14,1,10,8,3,97.650,0,0
019543,16国债15,1,10,18,3,96.540,0,0
019544,16国债16,1,10,0,3,99.750,0,0
019545,16国债17,1,10,104,3,113.600,0,0
019547,16国债19,1,10,207,3,87.000,0,0
019548,16国债20,1,10,0,3,96.440,0,0
019549,16国债21,1,10,0,3,97.110,0,0
019550,16国债22,1,10,0,3,100.000,0,0
019551,16国债23,1,10,0,3,91.990,0,0
019553,16国债25,1,10,833,3,99.810,0,0
019554,16国债26,1,10,0,3,100.000,0,0
019555,17国债01,1,10,0,3,97.640,0,0
019556,17国债02,1,10,250,3,99.650,0,0
019558,17国债04,1,10,0,3,97.400,0,0
019559,17国债05,1,10,0,3,100.000,0,0
019560,17国债06,1,10,0,3,100.000,0,0
019561,17国债07,1,10,8,3,98.970,0,0
019562,17国债08,1,10,13,3,100.300,0,0
019564,17国债10,1,10,16,3,99.320,0,0
019565,17国债11,1,10,0,3,100.000,0,0
019566,17国债12,1,10,32,3,100.530,0,0
019567,17国债13,1,10,9,3,100.000,0,0
019568,17国债14,1,10,1,3,100.450,0,0
019569,17国债15,1,10,13,3,99.380,0,0
019570,17国债16,1,10,208,3,99.290,0,0
019572,17国债18,1,10,17,3,98.770,0,0
019573,17国债19,1,10,111,3,100.300,0,0
019574,17特国03,1,10,0,3,100.000,0,0
019575,17国债20,1,10,0,3,100.000,0,0
019576,17国债21,1,10,0,3,100.000,0,0
019577,17国债22,1,10,15,3,105.670,0,0
019578,17国债23,1,10,0,3,100.000,0,0
019579,17国债24,1,10,0,3,100.100,0,0
019580,17国债25,1,10,3,3,99.360,0,0
019581,17国债26,1,10,0,3,100.000,0,0
019582,17国债27,1,10,0,3,100.000,0,0
019583,18国债01,1,10,0,3,101.490,0,0
019584,18国债02,1,10,0,3,100.000,0,0
019585,18国债03,1,10,21,3,100.100,0,0
019586,18国债04,1,10,2,3,102.740,0,0
019587,18国债05,1,10,0,3,100.000,0,0
019588,18国债06,1,10,0,3,100.000,0,0
019589,18国债07,1,10,0,3,100.000,0,0
019590,18国债08,1,10,0,3,100.000,0,0
019591,18国债09,1,10,22,3,98.890,0,0
019592,18国债10,1,10,23,3,100.200,0,0
019593,18国债11,1,10,0,3,100.000,0,0
019594,18国债12,1,10,0,3,100.000,0,0
019595,18国债13,1,10,0,3,100.000,0,0
019596,18国债14,1,10,0,3,100.000,0,0
019597,18国债15,1,10,0,3,100.000,0,0
019598,18国债16,1,10,1,3,99.410,0,0
019599,18国债17,1,10,3,3,97.720,0,0
019600,18国债18,1,10,33,3,99.900,0,0
019601,18国债19,1,10,41,3,99.440,0,0
019602,18国债20,1,10,0,3,100.000,0,0
019603,18国债21,1,10,0,3,100.000,0,0
019604,18国债22,1,10,41,3,99.760,0,0
019605,18国债23,1,10,0,3,100.000,0,0
019606,18国债24,1,10,0,3,100.000,0,0
019802,08国债02,1,10,0,3,100.000,0,0
019806,08国债06,1,10,0,3,100.000,0,0
019813,08国债13,1,10,0,3,100.000,0,0
019820,08国债20,1,10,0,3,100.000,0,0
019823,08国债23,1,10,0,3,100.000,0,0
019825,08国债25,1,10,0,3,100.100,0,0
019902,09国债02,1,10,0,3,100.000,0,0
019903,09国债03,1,10,208,3,101.260,0,0
019905,09国债05,1,10,0,3,100.000,0,0
019907,09国债07,1,10,0,3,100.000,0,0
019911,09国债11,1,10,0,3,100.000,0,0
019912,09国债12,1,10,0,3,100.000,0,0
019916,09国债16,1,10,0,3,100.000,0,0
019920,09国债20,1,10,0,3,100.000,0,0
019923,09国债23,1,10,0,3,100.000,0,0
019925,09国债25,1,10,0,3,95.010,0,0
019927,09国债27,1,10,0,3,100.000,0,0
019930,09国债30,1,10,0,3,100.000,0,0
020239,18贴债22,1,10,0,3,98.570,0,0
020244,18贴债27,1,10,44,3,98.560,0,0
020250,18贴债33,1,10,0,3,98.610,0,0
020252,18贴债35,1,10,0,3,99.440,0,0
020253,18贴债36,1,10,0,3,99.480,0,0
020254,18贴债37,1,10,0,3,99.510,0,0
020255,18贴债38,1,10,29,3,98.770,0,0
020256,18贴债39,1,10,0,3,99.480,0,0
020257,18贴债40,1,10,0,3,99.470,0,0
020258,18贴债41,1,10,0,3,99.470,0,0
020259,18贴债42,1,10,0,3,99.470,0,0
020260,18贴债43,1,10,0,3,98.750,0,0
020261,18贴债44,1,10,0,3,99.470,0,0
020262,18贴债45,1,10,0,3,99.490,0,0
020263,18贴债46,1,10,0,3,99.520,0,0
020264,18贴债47,1,10,0,3,98.900,0,0
020265,18贴债48,1,10,0,3,99.460,0,0
090002,0002质押,1,100,0,2,1.000,0,0
090003,0003质押,1,100,0,2,1.000,0,0
090007,0007质押,1,100,0,2,1.000,0,0
090009,0009质押,1,100,0,2,1.000,0,0
090012,0012质押,1,100,0,2,1.000,0,0
090014,0014质押,1,100,0,2,1.000,0,0
090018,0018质押,1,100,0,2,1.000,0,0
090019,0019质押,1,100,0,2,1.000,0,0
090023,0023质押,1,100,0,2,1.000,0,0
090024,0024质押,1,100,0,2,1.000,0,0
090026,0026质押,1,100,0,2,1.000,0,0
090029,0029质押,1,100,0,2,1.000,0,0
090031,0031质押,1,100,0,2,1.000,0,0
090034,0034质押,1,100,0,2,1.000,0,0
090037,0037质押,1,100,0,2,1.000,0,0
090040,0040质押,1,100,0,2,1.000,0,0
090041,0041质押,1,100,0,2,1.000,0,0
090107,0107质押,1,100,0,2,1.000,0,0
090303,0303质押,1,100,0,2,1.000,0,0
090504,0504质押,1,100,0,2,1.000,0,0
090512,0512质押,1,100,0,2,1.000,0,0
090609,0609质押,1,100,0,2,1.000,0,0
090619,0619质押,1,100,0,2,1.000,0,0
090706,0706质押,1,100,0,2,1.000,0,0
090713,0713质押,1,100,0,2,1.000,0,0
090802,0802质押,1,100,0,2,1.000,0,0
090806,0806质押,1,100,0,2,1.000,0,0
090813,0813质押,1,100,0,2,1.000,0,0
090820,0820质押,1,100,0,2,1.000,0,0
090823,0823质押,1,100,0,2,1.000,0,0
090825,0825质押,1,100,0,2,1.000,0,0
090902,0902质押,1,100,0,2,1.000,0,0
090903,0903质押,1,100,0,2,1.000,0,0
090905,0905质押,1,100,0,2,1.000,0,0
090907,0907质押,1,100,0,2,1.000,0,0
090911,0911质押,1,100,0,2,1.000,0,0
090912,0912质押,1,100,0,2,1.000,0,0
090916,0916质押,1,100,0,2,1.000,0,0
090920,0920质押,1,100,0,2,1.000,0,0
090923,0923质押,1,100,0,2,1.000,0,0
090925,0925质押,1,100,0,2,1.000,0,0
090927,0927质押,1,100,0,2,1.000,0,0
090930,0930质押,1,100,0,2,1.000,0,0
091002,11国质02,1,100,0,2,1.000,0,0
091005,11国质05,1,100,0,2,1.000,0,0
091008,11国质08,1,100,0,2,1.000,0,0
091010,11国质10,1,100,0,2,1.000,0,0
091012,11国质12,1,100,0,2,1.000,0,0
091015,11国质15,1,100,0,2,1.000,0,0
091016,11国质16,1,100,0,2,1.000,0,0
091019,11国质19,1,100,0,2,1.000,0,0
091023,11国质23,1,100,0,2,1.000,0,0
091024,11国质24,1,100,0,2,1.000,0,0
091029,12国质04,1,100,0,2,1.000,0,0
091030,12国质05,1,100,0,2,1.000,0,0
091031,12国质06,1,100,0,2,1.000,0,0
091033,12国质08,1,100,0,2,1.000,0,0
091034,12国质09,1,100,0,2,1.000,0,0
091035,12国质10,1,100,0,2,1.000,0,0
091037,12国质12,1,100,0,2,1.000,0,0
091038,12国质13,1,100,0,2,1.000,0,0
091040,12国质15,1,100,0,2,1.000,0,0
091041,12国质16,1,100,0,2,1.000,0,0
091043,12国质18,1,100,0,2,1.000,0,0
091045,12国质20,1,100,0,2,1.000,0,0
091046,12国质21,1,100,0,2,1.000,0,0
091049,13国质03,1,100,0,2,1.000,0,0
091051,13国质05,1,100,0,2,1.000,0,0
091054,13国质08,1,100,0,2,1.000,0,0
091055,13国质09,1,100,0,2,1.000,0,0
091056,13国质10,1,100,0,2,1.000,0,0
091057,13国质11,1,100,0,2,1.000,0,0
091061,13国质15,1,100,0,2,1.000,0,0
091062,13国质16,1,100,0,2,1.000,0,0
091064,13国质18,1,100,0,2,1.000,0,0
091065,13国质19,1,100,0,2,1.000,0,0
091066,13国质20,1,100,0,2,1.000,0,0
091069,13国质23,1,100,0,2,1.000,0,0
091070,13国质24,1,100,0,2,1.000,0,0
091071,13国质25,1,100,0,2,1.000,0,0
091072,14国质01,1,100,0,2,1.000,0,0
091074,14国质03,1,100,0,2,1.000,0,0
091076,14国质05,1,100,0,2,1.000,0,0
091077,14国质06,1,100,0,2,1.000,0,0
091079,14国质08,1,100,0,2,1.000,0,0
091080,14国质09,1,100,0,2,1.000,0,0
091081,14国质10,1,100,0,2,1.000,0,0
091083,14国质12,1,100,0,2,1.000,0,0
091084,14国质13,1,100,0,2,1.000,0,0
091087,14国质16,1,100,0,2,1.000,0,0
091088,14国质17,1,100,0,2,1.000,0,0
091092,14国质21,1,100,0,2,1.000,0,0
091095,14国质24,1,100,0,2,1.000,0,0
091096,14国质25,1,100,0,2,1.000,0,0
091097,14国质26,1,100,0,2,1.000,0,0
091098,14国质27,1,100,0,2,1.000,0,0
091100,14国质29,1,100,0,2,1.000,0,0
091103,15国质02,1,100,0,2,1.000,0,0
091104,15国质03,1,100,0,2,1.000,0,0
091106,15国质05,1,100,0,2,1.000,0,0
091108,15国质07,1,100,0,2,1.000,0,0
091109,15国质08,1,100,0,2,1.000,0,0
091111,15国质10,1,100,0,2,1.000,0,0
091112,15国质11,1,100,0,2,1.000,0,0
091115,15国质14,1,100,0,2,1.000,0,0
091117,15国质16,1,100,0,2,1.000,0,0
091118,15国质17,1,100,0,2,1.000,0,0
091120,15国质19,1,100,0,2,1.000,0,0
091122,15国质21,1,100,0,2,1.000,0,0
091124,15国质23,1,100,0,2,1.000,0,0
091126,15国质25,1,100,0,2,1.000,0,0
091127,15国质26,1,100,0,2,1.000,0,0
091129,15国质28,1,100,0,2,1.000,0,0
091131,16国质02,1,100,0,2,1.000,0,0
091132,16国质03,1,100,0,2,1.000,0,0
091133,16国质04,1,100,0,2,1.000,0,0
091135,16国质06,1,100,0,2,1.000,0,0
091136,16国质07,1,100,0,2,1.000,0,0
091137,16国质08,1,100,0,2,1.000,0,0
091138,16国质09,1,100,0,2,1.000,0,0
091139,16国质10,1,100,0,2,1.000,0,0
091142,16国质13,1,100,0,2,1.000,0,0
091143,16国质14,1,100,0,2,1.000,0,0
091144,16国质15,1,100,0,2,1.000,0,0
091145,16国质16,1,100,0,2,1.000,0,0
091146,16国质17,1,100,0,2,1.000,0,0
091148,16国质19,1,100,0,2,1.000,0,0
091149,16国质20,1,100,0,2,1.000,0,0
091150,16国质21,1,100,0,2,1.000,0,0
091151,16国质22,1,100,0,2,1.000,0,0
091152,16国质23,1,100,0,2,1.000,0,0
091154,16国质25,1,100,0,2,1.000,0,0
091155,16国质26,1,100,0,2,1.000,0,0
091156,17国质01,1,100,0,2,1.000,0,0
091157,17国质02,1,100,0,2,1.000,0,0
091159,17国质04,1,100,0,2,1.000,0,0
091160,17国质05,1,100,0,2,1.000,0,0
091161,17国质06,1,100,0,2,1.000,0,0
091162,17国质07,1,100,0,2,1.000,0,0
091163,17国质08,1,100,0,2,1.000,0,0
091165,17国质10,1,100,0,2,1.000,0,0
091166,17国质11,1,100,0,2,1.000,0,0
091167,17国质12,1,100,0,2,1.000,0,0
091168,17国质13,1,100,0,2,1.000,0,0
091169,17国质14,1,100,0,2,1.000,0,0
091170,17国质15,1,100,0,2,1.000,0,0
091171,17国质16,1,100,0,2,1.000,0,0
091173,17国质18,1,100,0,2,1.000,0,0
091174,17国质19,1,100,0,2,1.000,0,0
091175,17特质03,1,100,0,2,1.000,0,0
091176,17国质20,1,100,0,2,1.000,0,0
091177,17国质21,1,100,0,2,1.000,0,0
091178,17国质22,1,100,0,2,1.000,0,0
091179,17国质23,1,100,0,2,1.000,0,0
091180,17国质24,1,100,0,2,1.000,0,0
091181,17国质25,1,100,0,2,1.000,0,0
091182,17国质26,1,100,0,2,1.000,0,0
091183,17国质27,1,100,0,2,1.000,0,0
091184,18国质01,1,100,0,2,1.000,0,0
091185,18国质02,1,100,0,2,1.000,0,0
091186,18国质03,1,100,0,2,1.000,0,0
091187,18国质04,1,100,0,2,1.000,0,0
091188,18国质05,1,100,0,2,1.000,0,0
091189,18国质06,1,100,0,2,1.000,0,0
091190,18国质07,1,100,0,2,1.000,0,0
091191,18国质08,1,100,0,2,1.000,0,0
091192,18国质09,1,100,0,2,1.000,0,0
091193,18国质10,1,100,0,2,1.000,0,0
091194,18国质11,1,100,0,2,1.000,0,0
091195,18国质12,1,100,0,2,1.000,0,0
091196,18国质13,1,100,0,2,1.000,0,0
091197,18国质14,1,100,0,2,1.000,0,0
091198,18国质15,1,100,0,2,1.000,0,0
091199,18国质16,1,100,0,2,1.000,0,0
091200,18国质17,1,100,0,2,1.000,0,0
091201,18国质18,1,100,0,2,1.000,0,0
091202,18国质19,1,100,0,2,1.000,0,0
091203,18国质20,1,100,0,2,1.000,0,0
091204,18国质21,1,100,0,2,1.000,0,0
091205,18国质22,1,100,0,2,1.000,0,0
091206,18国质23,1,100,0,2,1.000,0,0
091207,18国质24,1,100,0,2,1.000,0,0
100908,江南回售,1,10,0,3,103.000,0,0
100909,红美回售,1,10,0,3,100.000,0,0
100910,南航回售,1,10,0,3,100.000,0,0
100911,安债回售,1,10,0,3,100.000,0,0
102001,14电质02,1,10,0,3,1.000,0,0
102002,14天质02,1,10,0,3,1.000,0,0
102004,14溧昆质,1,10,0,3,1.000,0,0
102005,14乐清质,1,10,0,3,1.000,0,0
102016,14忠旺质,1,10,0,3,1.000,0,0
102017,14粤高质,1,10,0,3,1.000,0,0
102018,14新质01,1,10,0,3,1.000,0,0
102020,14玉质01,1,10,0,3,1.000,0,0
102021,14京天质,1,10,0,3,1.000,0,0
102026,14沪建质,1,10,0,3,1.000,0,0
102027,14晋城质,1,10,0,3,1.000,0,0
102029,14岳阳质,1,10,0,3,1.000,0,0
102030,14鹿城质,1,10,0,3,1.000,0,0
102033,14即旅质,1,10,0,3,1.000,0,0
102038,14吴中质,1,10,0,3,1.000,0,0
102052,14甘质02,1,10,0,3,1.000,0,0
102056,16朝国质,1,10,0,3,1.000,0,0
102062,14博兴质,1,10,0,3,1.000,0,0
102068,14新质02,1,10,0,3,1.000,0,0
102069,14准国质,1,10,0,3,1.000,0,0
102073,15铁西质,1,10,0,3,1.000,0,0
102096,15东方质,1,10,0,3,1.000,0,0
102100,15新交质,1,10,0,3,1.000,0,0
102121,15苏国质,1,10,0,3,1.000,0,0
102122,10湘高质,1,10,0,3,1.000,0,0
102124,14色质03,1,10,0,3,1.000,0,0
102140,15文小质,1,10,0,3,1.000,0,0
102145,15长质01,1,10,0,3,1.000,0,0
102149,15粤路质,1,10,0,3,1.000,0,0
102158,15东营质,1,10,0,3,1.000,0,0
102161,15石国质,1,10,0,3,1.000,0,0
102163,15海城质,1,10,0,3,1.000,0,0
102166,15洋口质,1,10,0,3,1.000,0,0
102173,15津铁质,1,10,0,3,1.000,0,0
102175,15武质01,1,10,0,3,1.000,0,0
102176,15武质02,1,10,0,3,1.000,0,0
102183,15淮城质,1,10,0,3,1.000,0,0
102193,15马花质,1,10,0,3,1.000,0,0
102195,16闽投Z2,1,10,0,3,1.000,0,0
102203,15兴泰质,1,10,0,3,1.000,0,0
102205,15巢城质,1,10,0,3,1.000,0,0
102208,15网质01,1,10,0,3,1.000,0,0
102209,15网质02,1,10,0,3,1.000,0,0
102214,15建发质,1,10,0,3,1.000,0,0
102232,15长质02,1,10,0,3,1.000,0,0
102242,15当涂质,1,10,0,3,1.000,0,0
102244,15中关质,1,10,0,3,1.000,0,0
102248,15京科质,1,10,0,3,1.000,0,0
102253,15粤质01,1,10,0,3,1.000,0,0
102255,15平湖质,1,10,0,3,1.000,0,0
102269,15武夷质,1,10,0,3,1.000,0,0
102278,15津地质,1,10,0,3,1.000,0,0
102279,15浏新质,1,10,0,3,1.000,0,0
102282,15贵路质,1,10,0,3,1.000,0,0
102283,15大同质,1,10,0,3,1.000,0,0
102288,15通高质,1,10,0,3,1.000,0,0
102293,15网质04,1,10,0,3,1.000,0,0
102294,15天心Z1,1,10,0,3,1.000,0,0
102296,15云能Z,1,10,0,3,1.000,0,0
102298,15任丘质,1,10,0,3,1.000,0,0
102301,15武清质,1,10,0,3,1.000,0,0
102305,16穗港Z3,1,10,0,3,1.000,0,0
102310,15海城质,1,10,0,3,1.000,0,0
102312,15海航质,1,10,0,3,1.000,0,0
102313,15东丽质,1,10,0,3,1.000,0,0
102318,15闽投质,1,10,0,3,1.000,0,0
102319,15日照质,1,10,0,3,1.000,0,0
102322,15义城质,1,10,0,3,1.000,0,0
102326,15网质05,1,10,0,3,1.000,0,0
102327,15网质06,1,10,0,3,1.000,0,0
102328,15长质03,1,10,0,3,1.000,0,0
102329,16马高质,1,10,0,3,1.000,0,0
102335,15昌乐质,1,10,0,3,1.000,0,0
102345,15盐高质,1,10,0,3,1.000,0,0
102352,16恒投Z1,1,10,0,3,1.000,0,0
102356,16常城质,1,10,0,3,1.000,0,0
102357,16永经质,1,10,0,3,1.000,0,0
102359,16穗金质,1,10,0,3,1.000,0,0
102362,16闽投Z1,1,10,0,3,1.000,0,0
102365,16渝两质,1,10,0,3,1.000,0,0
102367,15沪质建,1,10,0,3,1.000,0,0
102371,16普兰质,1,10,0,3,1.000,0,0
102374,16六盘质,1,10,0,3,1.000,0,0
102375,16五家质,1,10,0,3,1.000,0,0
102382,16赣投质,1,10,0,3,1.000,0,0
102383,16宁经质,1,10,0,3,1.000,0,0
102386,16丹投质,1,10,0,3,1.000,0,0
102387,16雨城质,1,10,0,3,1.000,0,0
102390,16芙蓉质,1,10,0,3,1.000,0,0
102391,16瓦沿质,1,10,0,3,1.000,0,0
102392,16平交质,1,10,0,3,1.000,0,0
102395,16吉城质,1,10,0,3,1.000,0,0
102398,16威海质,1,10,0,3,1.000,0,0
102399,16鲁信质,1,10,0,3,1.000,0,0
102400,16广晟Z1,1,10,0,3,1.000,0,0
102405,16盐都质,1,10,0,3,1.000,0,0
102409,16渝地质,1,10,0,3,1.000,0,0
102413,16皋投质,1,10,0,3,1.000,0,0
102415,16三明质,1,10,0,3,1.000,0,0
102416,16贾汪质,1,10,0,3,1.000,0,0
102418,16启交质,1,10,0,3,1.000,0,0
102419,16启国质,1,10,0,3,1.000,0,0
102420,16渝开质,1,10,0,3,1.000,0,0
102421,16青小质,1,10,0,3,1.000,0,0
102424,16惠开质,1,10,0,3,1.000,0,0
102425,16穗港Z1,1,10,0,3,1.000,0,0
102426,16渝江Z1,1,10,0,3,1.000,0,0
102427,16渤海Z1,1,10,0,3,1.000,0,0
102428,16渤海Z2,1,10,0,3,1.000,0,0
102429,G16京质1,1,10,0,3,1.000,0,0
102430,16淮城质,1,10,0,3,1.000,0,0
102431,16洛新质,1,10,0,3,1.000,0,0
102432,16太新Z1,1,10,0,3,1.000,0,0
102433,16海发质,1,10,0,3,1.000,0,0
102434,16晋煤Z1,1,10,0,3,1.000,0,0
102435,16磁湖Z1,1,10,0,3,1.000,0,0
102436,16惠棚质,1,10,0,3,1.000,0,0
102437,16扬质投,1,10,0,3,1.000,0,0
102438,16望经质,1,10,0,3,1.000,0,0
102440,16惠投Z1,1,10,0,3,1.000,0,0
102442,16广晟Z2,1,10,0,3,1.000,0,0
102443,16湘潭Z1,1,10,0,3,1.000,0,0
102445,16渝江Z2,1,10,0,3,1.000,0,0
102446,16穗质02,1,10,0,3,1.000,0,0
102447,16宁地质,1,10,0,3,1.000,0,0
102448,15天心Z2,1,10,0,3,1.000,0,0
102449,16太新Z2,1,10,0,3,1.000,0,0
102450,16晋城质,1,10,0,3,1.000,0,0
102451,G17龙质1,1,10,0,3,1.000,0,0
102452,16硚口质,1,10,0,3,1.000,0,0
102453,16建安Z1,1,10,0,3,1.000,0,0
102454,16南管质,1,10,0,3,1.000,0,0
102455,16广陵质,1,10,0,3,1.000,0,0
102456,16穗港Z2,1,10,0,3,1.000,0,0
102457,16广饶质,1,10,0,3,1.000,0,0
102458,16济市质,1,10,0,3,1.000,0,0
102459,16广晟Z3,1,10,0,3,1.000,0,0
102460,16建湖质,1,10,0,3,1.000,0,0
102461,G16网质1,1,10,0,3,1.000,0,0
102462,G16网质2,1,10,0,3,1.000,0,0
102463,16溧经质,1,10,0,3,1.000,0,0
102464,16京投Z1,1,10,0,3,1.000,0,0
102465,16德清质,1,10,0,3,1.000,0,0
102467,G17龙质2,1,10,0,3,1.000,0,0
102468,17长质01,1,10,0,3,1.000,0,0
102469,17首房质,1,10,0,3,1.000,0,0
102470,G17龙质3,1,10,0,3,1.000,0,0
102471,17苏众质,1,10,0,3,1.000,0,0
102472,17宿裕质,1,10,0,3,1.000,0,0
102473,17慈溪质,1,10,0,3,1.000,0,0
102474,17三明质,1,10,0,3,1.000,0,0
102475,17宿开质,1,10,0,3,1.000,0,0
102476,17众邦质,1,10,0,3,1.000,0,0
102477,17邳润质,1,10,0,3,1.000,0,0
102478,17新交质,1,10,0,3,1.000,0,0
102479,16瀚瑞Z1,1,10,0,3,1.000,0,0
102480,17陂城质,1,10,0,3,1.000,0,0
102482,G17产质,1,10,0,3,1.000,0,0
